Actual,Predicted,Residual,Absolute Error
0.011139250548086104,0.011139465606227597,-2.1505814149294644e-07,2.1505814149294644e-07
0.01111403627860633,0.011116449948745942,-2.413670139611926e-06,2.413670139611926e-06
0.011116542865512731,0.011118661722495517,-2.1188569827856885e-06,2.1188569827856885e-06
0.011134625301146952,0.011134600502666556,2.479848039589616e-08,2.479848039589616e-08
0.011138693085006795,0.011139460251902565,-7.671668957702493e-07,7.671668957702493e-07
0.011116068239855987,0.011116449948745942,-3.817088899543686e-07,3.817088899543686e-07
0.011120141586439387,0.011118543793687994,1.5977927513930595e-06,1.5977927513930595e-06
0.011116115610904611,0.011116910153519857,-7.945426152462798e-07,7.945426152462798e-07
0.011141516214666889,0.011141611430596745,-9.521592985589633e-08,9.521592985589633e-08
0.01114419728153008,0.011144232696960847,-3.541543076683584e-08,3.541543076683584e-08
0.011142035230048386,0.01114216261286574,-1.273828173532776e-07,1.273828173532776e-07
0.011123184260803904,0.01112021710204397,2.967158759933572e-06,2.967158759933572e-06
0.011131977336833536,0.01113222734246095,-2.500056274137158e-07,2.500056274137158e-07
0.011142283642454377,0.011141892684010168,3.909584442088332e-07,3.909584442088332e-07
0.011139118700679839,0.011139460251902565,-3.415512227263745e-07,3.415512227263745e-07
0.011137031577582954,0.011136611927332476,4.19650250478229e-07,4.19650250478229e-07
0.011109094857833868,0.011111519154179138,-2.424296345270374e-06,2.424296345270374e-06
0.011139324560920845,0.011139465606227597,-1.4104530675178306e-07,1.4104530675178306e-07
0.011124009233309973,0.01112363787061358,3.71362696392763e-07,3.71362696392763e-07
0.011141254651227676,0.011141338958289388,-8.430706171201618e-08,8.430706171201618e-08
0.011128053404905485,0.011127699631215984,3.5377368950116617e-07,3.5377368950116617e-07
0.011136127122148424,0.011136449442981486,-3.223208330620231e-07,3.223208330620231e-07
0.011139746618038134,0.011140056549911579,-3.0993187344514894e-07,3.0993187344514894e-07
0.011140175793931027,0.011139640597219764,5.351967112630224e-07,5.351967112630224e-07
0.011121878020526589,0.01112021710204397,1.6609184826186368e-06,1.6609184826186368e-06
0.011142863186675393,0.011142596839326717,2.6634734867636567e-07,2.6634734867636567e-07
0.011116427282881395,0.011116910153519857,-4.828706384619325e-07,4.828706384619325e-07
0.011141101934141927,0.011140876974902531,2.2495923939630513e-07,2.2495923939630513e-07
0.011122089748837773,0.011122627035259385,-5.372864216122292e-07,5.372864216122292e-07
0.011128224486738336,0.011127709602632024,5.148841063125353e-07,5.148841063125353e-07
0.011142662940541186,0.011141892684010168,7.702565310175463e-07,7.702565310175463e-07
0.011119550239940544,0.011117001682553468,2.5485573870755174e-06,2.5485573870755174e-06
0.011140074949180049,0.011139799857263422,2.750919166263216e-07,2.750919166263216e-07
0.011139444319081098,0.011140038082703385,-5.937636222870524e-07,5.937636222870524e-07
0.011102069728240219,0.011101420824121824,6.489041183953964e-07,6.489041183953964e-07
0.01114025632412885,0.011141178327460945,-9.220033320954391e-07,9.220033320954391e-07
0.011141173307638448,0.011140881993369862,2.913142685863346e-07,2.913142685863346e-07
0.011129507463275061,0.011129575204069353,-6.774079429165691e-08,6.774079429165691e-08
0.011140216589758395,0.011140056549911579,1.6003984681586814e-07,1.6003984681586814e-07
0.011139355734912537,0.011139460251902565,-1.0451699002794745e-07,1.0451699002794745e-07
0.011114580186044783,0.011115050479400116,-4.7029335533375904e-07,4.7029335533375904e-07
0.011140905856703248,0.011140881993369862,2.3863333385720775e-08,2.3863333385720775e-08
0.011105935568854133,0.01110576201057174,1.7355828239341842e-07,1.7355828239341842e-07
0.01111776811021044,0.011117995933129279,-2.2782291883918782e-07,2.2782291883918782e-07
0.011140090523840676,0.011139640597219764,4.499266209115338e-07,4.499266209115338e-07
0.011099999146879666,0.011097253967963922,2.7451789157435097e-06,2.7451789157435097e-06
0.011140465402507677,0.01114038001490191,8.538760576728976e-08,8.538760576728976e-08
0.011139115988410846,0.011139460251902565,-3.442634917191073e-07,3.442634917191073e-07
0.011140132304504903,0.011140049967130881,8.233737402128793e-08,8.233737402128793e-08
0.011140057133927262,0.011139799857263422,2.572766638394425e-07,2.572766638394425e-07
0.011138422660941987,0.011139460251902565,-1.0375909605779554e-06,1.0375909605779554e-06
0.011142073483665653,0.011141886238325871,1.8724533978192737e-07,1.8724533978192737e-07
0.011142054158895938,0.011141113708029522,9.404508664167394e-07,9.404508664167394e-07
0.01114243202804833,0.0111422182503433,2.1377770502949145e-07,2.1377770502949145e-07
0.011113801747996685,0.011115050479400116,-1.248731403431444e-06,1.248731403431444e-06
0.011122927162383913,0.01112278071986503,1.4644251888386306e-07,1.4644251888386306e-07
0.011141630628196031,0.011141108153441692,5.22474754339336e-07,5.22474754339336e-07
0.011142745041690006,0.011142531188303021,2.1385338698498568e-07,2.1385338698498568e-07
0.011138688669201908,0.011139465606227597,-7.769370256888869e-07,7.769370256888869e-07
0.01111586375611273,0.011116910153519857,-1.046397407127378e-06,1.046397407127378e-06
0.011142783547062222,0.011142993987458646,-2.1044039642467705e-07,2.1044039642467705e-07
0.011123852587041674,0.011122793194428066,1.0593926136077264e-06,1.0593926136077264e-06
